Date,Open,High,Low,Close,Volume
2020/5/28 12:00,121.1806,121.2432,121.0097,121.0097,257400
2020/5/28 12:05,121.023,121.25,121.0095,121.1505,251120
2020/5/28 12:10,121.1735,121.2104,121.0515,121.17,130520
2020/5/28 12:15,121.1336,121.1815,121.0226,121.1426,111260
2020/5/28 12:20,121.1,121.167,121.0685,121.1175,69880
2020/5/28 12:25,121.141,121.141,120.94,120.9876,159960
2020/5/28 12:30,121.011,121.0765,120.9185,121.076,113120
2020/5/28 12:35,121.0495,121.167,120.9575,121.123,153220
2020/5/28 12:40,121.1152,121.2718,120.9555,121.2674,379880
2020/5/28 12:45,121.264,121.3575,121.2075,121.2765,235100
2020/5/28 12:50,121.341,121.454,121.3258,121.4417,695260
2020/5/28 12:55,121.455,121.473,121.3079,121.3185,477340
2020/5/28 13:00,121.337,121.572,121.3365,121.5436,685460
2020/5/28 13:05,121.543,121.5635,121.418,121.5071,504300
2020/5/28 13:10,121.5146,121.6985,121.5146,121.6425,623360
2020/5/28 13:15,121.625,121.75,121.6,121.6875,651800
2020/5/28 13:20,121.6893,121.8485,121.6893,121.7883,612620
2020/5/28 13:25,121.806,121.822,121.6,121.7145,524920
2020/5/28 13:30,121.703,121.7101,121.5452,121.6578,392100
2020/5/28 13:35,121.636,121.707,121.6175,121.7,211720
2020/5/28 13:40,121.7096,121.8425,121.6964,121.7755,490500
2020/5/28 13:45,121.8448,121.8448,121.6196,121.676,429680
2020/5/28 13:50,121.6615,121.6768,121.4945,121.565,554900
2020/5/28 13:55,121.5815,121.675,121.4655,121.525,614560
2020/5/28 14:00,121.521,121.6253,121.5,121.5,345540
2020/5/28 14:05,121.479,121.479,121.2685,121.294,509520
2020/5/28 14:10,121.294,121.4407,121.149,121.392,768700
2020/5/28 14:15,121.4019,121.5,121.308,121.367,524040
2020/5/28 14:20,121.3305,121.39,121.2,121.2,299660
2020/5/28 14:25,121.2025,121.2716,121.1315,121.2318,414440
2020/5/28 14:30,121.2475,121.2758,121.1185,121.217,406520
2020/5/28 14:35,121.243,121.33,121.228,121.228,267300
2020/5/28 14:40,121.2065,121.3245,121.125,121.125,428600
2020/5/28 14:45,121.1037,121.1995,121.0985,121.0985,339220
2020/5/28 14:50,121.1605,121.2735,121.1285,121.2582,294620
2020/5/28 14:55,121.2605,121.424,121.124,121.41,346740
2020/5/28 15:00,121.388,121.5,121.353,121.4365,523400
2020/5/28 15:05,121.4375,121.4425,121.3128,121.346,380660
2020/5/28 15:10,121.346,121.444,121.2545,121.444,497800
2020/5/28 15:15,121.451,121.451,120.83,120.83,894240
2020/5/28 15:20,120.8965,121.022,120.7719,121,807540
2020/5/28 15:25,120.9965,121.1752,120.8055,120.8185,668020
2020/5/28 15:30,120.8115,120.8592,120.5242,120.645,1010520
2020/5/28 15:35,120.651,120.8124,120.468,120.729,830040
2020/5/28 15:40,120.6958,120.6958,120.537,120.5625,671920
2020/5/28 15:45,120.5625,120.62,120.078,120.147,1476680
2020/5/28 15:50,120,120.2765,119.851,119.929,2465640
2020/5/28 15:55,119.962,120.3795,119.9295,120.0095,3386500
2020/5/28 16:00,120.055,120.197,120.055,120.197,1331340
2020/5/28 16:05,120.055,120.055,120.055,120.055,19740
2020/5/28 16:10,120.1585,120.1585,120.1585,120.1585,5820
2020/5/28 16:15,120.055,120.055,120.055,120.055,4520
2020/5/28 16:30,120.2,120.2,120.2,120.2,6120
2020/5/28 16:35,120.055,120.055,120.055,120.055,3480
2020/5/28 16:40,120.15,120.15,120.15,120.15,10220
2020/5/28 16:55,120.25,120.25,120.25,120.25,3540
2020/5/28 17:00,120.345,120.3495,120.345,120.3495,9580
2020/5/28 17:15,120.4,120.4,120.4,120.4,9680
2020/5/28 17:20,120.294,120.294,120.294,120.294,4020
2020/5/28 17:55,120.1785,120.1785,120.1785,120.1785,4160
2020/5/28 18:10,120.15,120.15,120.15,120.15,9920
2020/5/28 18:55,120.2195,120.2195,120.2195,120.2195,3080
2020/5/28 19:40,120,120,120,120,8140
2020/5/29 04:20,119.5755,119.5755,119.5755,119.5755,9040
2020/5/29 07:45,120.3115,120.422,120.3115,120.422,16340
2020/5/29 08:00,120.75,120.8,119.755,120.7,45400
2020/5/29 08:05,120.725,120.949,120.725,120.949,14860
2020/5/29 08:10,121.05,121.15,121.0475,121.1,54620
2020/5/29 08:20,121.15,121.15,121.15,121.15,13740
2020/5/29 08:25,120.956,120.956,120.95,120.95,5160
2020/5/29 08:30,120.785,120.785,120.756,120.756,28240
2020/5/29 08:35,120.8845,120.8845,120.756,120.756,13840
2020/5/29 08:40,120.82,120.875,120.796,120.796,14560
2020/5/29 08:45,120.8884,120.8884,120.8884,120.8884,5440
2020/5/29 08:50,120.844,120.844,120.844,120.844,4180
2020/5/29 08:55,120.803,120.803,120.75,120.75,16760
2020/5/29 09:00,120.7,120.7,120.6261,120.6261,21580
2020/5/29 09:05,120.631,120.631,120.631,120.631,7440
2020/5/29 09:10,120.5065,120.5065,120.5065,120.5065,13800
2020/5/29 09:15,120.65,120.7235,120.65,120.7235,39200
2020/5/29 09:20,120.7495,120.75,120.7,120.7,11980
2020/5/29 09:25,120.69,120.9,120.69,120.8215,73460
2020/5/29 09:30,120.797,121.2665,120.425,121.1028,2856500
2020/5/29 09:35,121.0622,121.3,120.6,121.0235,1570980
2020/5/29 09:40,120.9352,121.2845,120.9025,121.0445,1157420
2020/5/29 09:45,121.033,121.2565,120.891,121.159,1073920
2020/5/29 09:50,121.1545,121.244,120.9325,120.9602,1009800
2020/5/29 09:55,120.959,120.9625,120.531,120.65,877540
2020/5/29 10:00,120.6505,120.6695,120.366,120.582,869020
2020/5/29 10:05,120.6205,120.79,120.225,120.3055,973800
2020/5/29 10:10,120.325,120.3341,119.9098,120.0685,1123180
2020/5/29 10:15,120.051,120.35,119.964,120.213,1249520
2020/5/29 10:20,120.2315,120.3228,120,120.1505,735060
2020/5/29 10:25,120.1555,120.3925,120.1345,120.2738,714100
2020/5/29 10:30,120.2755,120.65,120.2755,120.568,1072440
2020/5/29 10:35,120.57,120.706,120.503,120.6646,704640
2020/5/29 10:40,120.627,120.668,120.334,120.3931,591520
2020/5/29 10:45,120.381,120.4056,120.182,120.2425,606640
2020/5/29 10:50,120.2375,120.3638,120.169,120.2945,569120
2020/5/29 10:55,120.346,120.6534,120.326,120.628,787580
2020/5/29 11:00,120.6675,120.8504,120.2537,120.3345,989480
2020/5/29 11:05,120.3715,120.6423,120.345,120.4205,264480
2020/5/29 11:10,120.4495,120.77,120.4495,120.75,303780
2020/5/29 11:15,120.7865,120.7875,120.576,120.7115,360500
2020/5/29 11:20,120.731,120.765,120.5425,120.577,237960
2020/5/29 11:25,120.5605,120.7875,120.4965,120.654,273240
2020/5/29 11:30,120.622,120.664,120.42,120.576,188220
2020/5/29 11:35,120.551,120.75,120.525,120.6953,260380
2020/5/29 11:40,120.7195,120.72,120.55,120.6505,190060
2020/5/29 11:45,120.6645,120.9235,120.6005,120.9025,379800
2020/5/29 11:50,120.9135,120.9135,120.7515,120.79,201160
2020/5/29 11:55,120.8012,120.9275,120.7745,120.799,268360
2020/5/29 12:00,120.815,120.965,120.75,120.9615,224200
2020/5/29 12:05,120.9412,120.9925,120.615,120.6635,241220
2020/5/29 12:10,120.669,120.6964,120.5285,120.5285,170520
2020/5/29 12:15,120.549,120.549,120.2955,120.395,293980
2020/5/29 12:20,120.3705,120.5225,120.3115,120.4005,243880
2020/5/29 12:25,120.409,120.4655,120.3622,120.457,180540
2020/5/29 12:30,120.44,120.4522,120.3565,120.375,143400
2020/5/29 12:35,120.3748,120.537,120.35,120.5352,149880
2020/5/29 12:40,120.5273,120.611,120.4377,120.4559,92940
2020/5/29 12:45,120.444,120.4575,120.375,120.391,138640
2020/5/29 12:50,120.355,120.3808,120,120.1415,330360
2020/5/29 12:55,120.1575,120.716,120.1575,120.5455,488460
2020/5/29 13:00,120.55,120.609,120.3495,120.369,159480
2020/5/29 13:05,120.386,120.5,120.35,120.4572,126340
2020/5/29 13:10,120.388,120.5575,120.3765,120.448,172180
2020/5/29 13:15,120.4836,120.5985,120.407,120.4885,176760
2020/5/29 13:20,120.4955,120.5795,120.429,120.465,79460
2020/5/29 13:25,120.461,120.509,120.411,120.411,82760
2020/5/29 13:30,120.4112,120.46,120.4,120.4545,46040
2020/5/29 13:35,120.4305,120.4315,120.2865,120.3155,122860
2020/5/29 13:40,120.3,120.361,120.27,120.3105,156000
2020/5/29 13:45,120.3042,120.405,120.286,120.3905,124660
2020/5/29 13:50,120.3805,120.387,120.309,120.387,187240
2020/5/29 13:55,120.3875,120.4688,120.3517,120.4446,64140
2020/5/29 14:00,120.4115,120.5546,120.388,120.472,340280
2020/5/29 14:05,120.4935,120.9291,120.4475,120.9005,595240
2020/5/29 14:10,120.921,120.9405,120.6832,120.6915,278760
2020/5/29 14:15,120.7,120.8018,120.668,120.7555,157360
2020/5/29 14:20,120.821,120.875,120.686,120.786,205400
2020/5/29 14:25,120.7655,120.874,120.7502,120.865,205220
2020/5/29 14:30,120.9,120.9102,120.7225,120.7225,338260
2020/5/29 14:35,120.7165,120.726,120.588,120.635,219140
2020/5/29 14:40,120.632,120.6735,120.525,120.541,210440
2020/5/29 14:45,120.555,120.5825,120.2955,120.331,327840
2020/5/29 14:50,120.331,120.331,119.9995,120.238,790120
2020/5/29 14:55,120.312,120.9,120.235,120.897,772060
2020/5/29 15:00,120.95,121.1015,120.8505,121.0061,575500
2020/5/29 15:05,120.975,120.9845,120.8152,120.8165,414820
2020/5/29 15:10,120.8005,120.902,120.6655,120.6915,300120
2020/5/29 15:15,120.738,120.9606,120.5984,120.946,412480
2020/5/29 15:20,120.96,121.003,120.8555,120.8815,307620
2020/5/29 15:25,120.8,120.8415,120.663,120.695,267060
2020/5/29 15:30,120.6995,120.9995,120.695,120.9095,413600
2020/5/29 15:35,120.971,121.0812,120.95,121.0455,362000
2020/5/29 15:40,121.076,121.206,121.0485,121.1845,444340
2020/5/29 15:45,121.1812,121.3005,121.1515,121.2824,701220
2020/5/29 15:50,121.213,121.9305,121.1135,121.9145,2069180
2020/5/29 15:55,121.9365,122,121.5,121.658,2649100
2020/5/29 16:00,121.658,122.13,121.657,121.99,11224820
2020/5/29 16:05,121.95,121.966,121.9,121.9,58340
2020/5/29 16:10,121.875,121.975,121.875,121.95,62000
2020/5/29 16:15,122,122,121.95,122,29960
2020/5/29 16:20,122,122,121.965,121.98,26740
2020/5/29 16:25,122.02,122.1185,122.009,122.025,763960
2020/5/29 16:30,122.0345,122.038,121.978,121.978,68020
2020/5/29 16:35,121.965,122.018,121.9625,122.018,36160
2020/5/29 16:40,122,122,121.9805,121.9805,6000
2020/5/29 16:45,121.975,122,121.975,122,20600
2020/5/29 16:50,122,122.0035,121.9895,121.9895,42420
2020/5/29 16:55,122.1185,122.1185,122,122.0115,110080
2020/5/29 17:05,122.0035,122.0035,121.951,121.951,6620
2020/5/29 17:15,122.0995,122.1,122.0145,122.1,90560
2020/5/29 17:20,122.0325,122.1185,122.03,122.05,35880
2020/5/29 17:25,122.0075,122.1,122.0075,122.1,22420
2020/5/29 17:30,122.0635,122.0635,122.0635,122.0635,2000
2020/5/29 17:35,122.137,122.137,122.137,122.137,3360
2020/5/29 17:45,122.1,122.1,122.1,122.1,2000
2020/5/29 17:55,122.06,122.06,122.06,122.06,3000
2020/5/29 18:10,122.065,122.065,122.0505,122.0505,25640
2020/5/29 18:15,122.097,122.1005,122.097,122.1,24600
2020/5/29 18:30,122.0605,122.0605,122,122,23140
2020/5/29 18:35,121.9875,121.9875,121.95,121.95,9140
2020/5/29 18:40,121.85,121.85,121.8015,121.8015,20840
2020/5/29 19:30,122.15,122.15,122.15,122.15,9800
2020/5/29 19:35,122.17,122.17,122.17,122.17,18680
2020/5/29 19:55,122.1885,122.2055,122.1885,122.2055,4440
2020/6/1 05:35,121.75,121.75,121.75,121.75,2000
2020/6/1 06:10,121.84,121.8995,121.84,121.8995,10000
2020/6/1 06:15,121.9,121.9,121.9,121.9,3820
2020/6/1 06:55,121.9,122,121.9,122,15860
2020/6/1 07:00,121.805,122.0995,121.805,122.0995,16660
2020/6/1 07:05,122.1,122.2,122.1,122.199,36920
2020/6/1 07:10,122.2,122.2,122.1,122.2,25240
2020/6/1 07:15,122.4,122.4,122.4,122.4,2000
2020/6/1 07:20,122.283,122.3925,122.283,122.3925,6000
2020/6/1 07:25,122.391,122.506,122.391,122.5,45840
2020/6/1 07:30,122.5015,122.6785,122.4,122.59,28480
2020/6/1 07:35,122.632,122.638,122.632,122.638,4780
2020/6/1 07:45,122.5265,122.5265,122.45,122.45,24720
2020/6/1 07:50,122.36,122.36,122.294,122.294,6000
2020/6/1 07:55,122.3,122.3,122.3,122.3,3300
2020/6/1 08:00,122.4311,122.6885,121.9,122.15,95520
2020/6/1 08:05,122.156,122.232,122.1,122.15,60540
2020/6/1 08:10,122.15,122.15,122.15,122.15,3320
2020/6/1 08:20,122.025,122.05,122.025,122.05,4760
2020/6/1 08:25,122.042,122.0965,122.042,122.05,36960
2020/6/1 08:30,122.028,122.036,122.008,122.036,9660
2020/6/1 08:35,122.008,122.025,122.008,122.0095,7840
2020/6/1 08:40,122.0985,122.0985,121.9595,122.0885,38340
2020/6/1 08:45,122.0985,122.0985,122.0985,122.0985,2000
2020/6/1 08:50,122.0885,122.1445,122.0885,122.1445,4000
2020/6/1 08:55,122.15,122.275,122.1475,122.275,44380
2020/6/1 09:00,122.272,122.272,122.272,122.272,2000
2020/6/1 09:05,122.225,122.225,122.225,122.225,11920
2020/6/1 09:20,122.23,122.23,122.23,122.23,3000
2020/6/1 09:25,122.362,122.3925,122.3,122.3895,19020
2020/6/1 09:30,122.303,122.949,122.2085,122.813,3098700
2020/6/1 09:35,122.7925,122.9845,122.543,122.6745,1344900
2020/6/1 09:40,122.6705,123.046,122.6705,122.9862,1346220
2020/6/1 09:45,123.0215,123.4197,122.857,123.312,1695220
2020/6/1 09:50,123.3128,123.4142,123.113,123.2455,905380
2020/6/1 09:55,123.26,123.499,123.2402,123.3012,572000
2020/6/1 10:00,123.3572,123.517,123.1545,123.4822,789160
2020/6/1 10:05,123.5115,123.8055,123.4645,123.6014,988620
2020/6/1 10:10,123.6,123.6243,123.25,123.4395,670620
2020/6/1 10:15,123.477,123.6115,123.3805,123.581,479060
2020/6/1 10:20,123.5175,123.6117,123.4,123.4983,367160
2020/6/1 10:25,123.458,123.726,123.45,123.6004,466080
2020/6/1 10:30,123.5963,123.6432,123.5238,123.6392,179980
2020/6/1 10:35,123.6438,123.8465,123.5882,123.7888,467780
2020/6/1 10:40,123.7509,123.8275,123.6,123.6,315380
2020/6/1 10:45,123.6135,123.6148,123.418,123.4437,446780
2020/6/1 10:50,123.415,123.5502,123.358,123.4718,432760
2020/6/1 10:55,123.4935,123.5672,123.45,123.5318,412400
2020/6/1 11:00,123.542,123.5656,123.413,123.4325,304920
2020/6/1 11:05,123.433,123.6,123.432,123.5432,414440
2020/6/1 11:10,123.517,123.55,123.378,123.475,396700
2020/6/1 11:15,123.475,123.475,122.95,123.0112,554120
2020/6/1 11:20,123.0375,123.191,122.85,123.0588,451200
2020/6/1 11:25,123.0195,123.093,122.925,123.082,317960
2020/6/1 11:30,123.073,123.3995,123.0635,123.3718,579080
2020/6/1 11:35,123.347,123.3935,123.202,123.202,137080
2020/6/1 11:40,123.181,123.24,123.0958,123.2342,167660
2020/6/1 11:45,123.2595,123.2774,123.1895,123.21,213040
2020/6/1 11:50,123.19,123.209,122.975,123.0635,136760
2020/6/1 11:55,123.063,123.15,123.0295,123.1125,171480
2020/6/1 12:00,123.041,123.0928,122.909,123.0875,416920
2020/6/1 12:05,123.101,123.129,123.011,123.0848,106880
2020/6/1 12:10,123.0885,123.1665,123.0542,123.1574,179440
2020/6/1 12:15,123.177,123.205,123.1,123.1802,186060
2020/6/1 12:20,123.1645,123.5,123.143,123.4965,501680
2020/6/1 12:25,123.4675,123.4791,123.368,123.4116,264240
2020/6/1 12:30,123.414,123.4818,123.409,123.4715,157400
2020/6/1 12:35,123.4895,123.6035,123.45,123.5725,302760
2020/6/1 12:40,123.5618,123.594,123.4978,123.5395,198120
2020/6/1 12:45,123.537,123.5995,123.525,123.559,200380
2020/6/1 12:50,123.567,123.5984,123.498,123.499,123820
2020/6/1 12:55,123.499,123.499,123.3585,123.4102,178000
2020/6/1 13:00,123.4315,123.5468,123.426,123.5468,182240
2020/6/1 13:05,123.516,123.5875,123.493,123.5695,195700
2020/6/1 13:10,123.5598,123.5706,123.4886,123.5198,64160
2020/6/1 13:15,123.5025,123.55,123.3735,123.4195,170280
2020/6/1 13:20,123.464,123.5095,123.451,123.4935,140160
2020/6/1 13:25,123.5095,123.571,123.5,123.5491,98860
2020/6/1 13:30,123.5375,123.632,123.5105,123.613,225780
2020/6/1 13:35,123.5908,123.644,123.5908,123.6233,124140
2020/6/1 13:40,123.6025,123.6121,123.4313,123.4902,258260
2020/6/1 13:45,123.4998,123.561,123.4515,123.5127,113020
2020/6/1 13:50,123.5005,123.518,123.4003,123.4285,247680
2020/6/1 13:55,123.4548,123.525,123.419,123.4885,108120
2020/6/1 14:00,123.4875,123.526,123.4745,123.4745,59620
2020/6/1 14:05,123.47,123.497,123.45,123.4505,104800
2020/6/1 14:10,123.471,123.471,123.304,123.3702,229280
2020/6/1 14:15,123.3878,123.4165,123.3085,123.3662,49520
2020/6/1 14:20,123.3692,123.408,123.21,123.21,247260
2020/6/1 14:25,123.252,123.383,123.2165,123.3668,100920
2020/6/1 14:30,123.3685,123.5135,123.3515,123.5135,172580
2020/6/1 14:35,123.519,123.612,123.5035,123.61,442160
2020/6/1 14:40,123.598,123.675,123.5905,123.592,298000
2020/6/1 14:45,123.5582,123.5582,123.3965,123.4718,163440
2020/6/1 14:50,123.482,123.55,123.3805,123.396,194500
2020/6/1 14:55,123.401,123.452,123.3442,123.4292,184020
2020/6/1 15:00,123.4535,123.4793,123.3935,123.44,160080
2020/6/1 15:05,123.45,123.477,123.35,123.4,102440
2020/6/1 15:10,123.35,123.3795,123.25,123.251,296500
2020/6/1 15:15,123.241,123.32,123.15,123.306,235920
2020/6/1 15:20,123.311,123.311,123.25,123.2785,127460
2020/6/1 15:25,123.25,123.4,123.25,123.3825,206060
2020/6/1 15:30,123.3985,123.402,123.3376,123.3805,218240
2020/6/1 15:35,123.391,123.474,123.352,123.449,269200
2020/6/1 15:40,123.4642,123.536,123.413,123.522,319060
2020/6/1 15:45,123.5182,123.5595,123.4695,123.5535,382360
2020/6/1 15:50,123.5155,123.747,123.5155,123.747,555100
2020/6/1 15:55,123.7395,123.75,123.5,123.506,1307520
2020/6/1 16:00,123.552,123.552,123.5,123.5,358780
2020/6/1 16:05,123.4925,123.4925,123.4925,123.4925,4360
2020/6/1 16:15,123.45,123.552,123.3,123.3065,39080
2020/6/1 16:20,123.552,123.552,123.552,123.552,31440
2020/6/1 16:25,123.303,123.3175,123.3025,123.3025,8000
2020/6/1 17:10,123.311,123.311,123.311,123.311,6000
2020/6/1 17:20,123.325,123.325,123.325,123.325,2000
2020/6/1 17:30,123.3485,123.3485,123.346,123.346,6000
2020/6/1 17:35,123.356,123.356,123.356,123.356,5380
2020/6/1 18:05,123.4,123.424,123.4,123.424,4140
2020/6/1 18:30,123.43,123.43,123.43,123.43,2720
2020/6/1 18:50,123.375,123.375,123.375,123.375,5320
2020/6/1 19:00,123.375,123.375,123.375,123.375,41680
2020/6/1 19:10,123.35,123.35,123.325,123.325,24540
2020/6/1 19:35,123.1945,123.1945,123.1945,123.1945,2000
2020/6/1 19:50,123.125,123.125,123.125,123.125,2000
2020/6/1 19:55,123.1125,123.1125,123.1125,123.1125,2000
2020/6/2 04:55,123.75,123.75,123.75,123.75,11540
2020/6/2 05:15,123.9015,123.9015,123.9015,123.9015,2660
2020/6/2 05:20,123.935,123.935,123.935,123.935,2440
2020/6/2 05:30,123.935,123.935,123.935,123.935,2220
2020/6/2 05:35,123.9805,124.0085,123.9805,124.0085,7160
2020/6/2 05:40,124.0275,124.0275,124,124,4000
2020/6/2 07:10,123.9105,123.9105,123.9105,123.9105,5940
2020/6/2 07:15,123.893,123.893,123.893,123.893,6000
2020/6/2 07:25,123.7,123.7,123.7,123.7,2000
2020/6/2 07:30,123.7,123.7,123.7,123.7,4780
2020/6/2 07:40,123.745,123.745,123.745,123.745,2000
2020/6/2 07:50,123.775,123.825,123.775,123.825,8900
2020/6/2 07:55,123.825,123.825,123.77,123.77,10000
2020/6/2 08:00,123.763,123.9445,123.705,123.705,21220
2020/6/2 08:10,123.675,123.708,123.675,123.7,24380
2020/6/2 08:15,123.75,123.75,123.75,123.75,2000
2020/6/2 08:20,123.7975,123.7975,123.75,123.75,8620
2020/6/2 08:25,123.75,123.75,123.7,123.7,6540
2020/6/2 08:30,123.75,123.7975,123.7495,123.7975,16840
2020/6/2 08:40,123.75,123.799,123.7079,123.75,13700
2020/6/2 08:45,123.675,123.675,123.5625,123.5625,8020
2020/6/2 08:50,123.5625,123.65,123.5525,123.65,20200
2020/6/2 08:55,123.55,123.55,123.55,123.55,4000
2020/6/2 09:00,123.556,123.556,123.556,123.556,2180
2020/6/2 09:05,123.65,123.712,123.65,123.712,15240
2020/6/2 09:10,123.7555,123.7555,123.74,123.75,16900
2020/6/2 09:15,123.7504,123.8,123.7504,123.775,19980
2020/6/2 09:20,123.75,123.75,123.7041,123.7041,15020
2020/6/2 09:25,123.462,123.68,123.25,123.25,51480
2020/6/2 09:30,123.22,123.5015,122.95,123.1762,2331100
2020/6/2 09:35,123.1415,123.608,123.0703,123.5496,1316940
2020/6/2 09:40,123.5255,123.5775,123.3068,123.485,621840
2020/6/2 09:45,123.5186,123.571,123.0049,123.1089,820160
2020/6/2 09:50,123.0588,123.1365,122.8648,122.8925,778940
2020/6/2 09:55,122.847,123.183,122.7595,123.156,501960
2020/6/2 10:00,123.1525,123.309,123.1088,123.2345,592320
2020/6/2 10:05,123.175,123.25,123.1157,123.2195,347020
2020/6/2 10:10,123.2195,123.24,122.878,122.9,491180
2020/6/2 10:15,122.9015,123.0969,122.9015,123.0775,307640
2020/6/2 10:20,123.079,123.3485,123.079,123.3059,706480
2020/6/2 10:25,123.347,123.3875,123.164,123.164,245360
2020/6/2 10:30,123.168,123.168,123,123.0065,302960
2020/6/2 10:35,122.979,123.06,122.94,123.0065,312640
2020/6/2 10:40,123.0065,123.0065,122.667,122.6702,498580
2020/6/2 10:45,122.6765,122.7675,122.3625,122.3625,775480
2020/6/2 10:50,122.3,122.709,122.3,122.676,474980
2020/6/2 10:55,122.7412,122.8995,122.672,122.792,313940
2020/6/2 11:00,122.7265,122.7568,122.4355,122.6544,237200
2020/6/2 11:05,122.6335,122.6875,122.3155,122.4402,362480
2020/6/2 11:10,122.4536,122.573,122.2655,122.35,310200
2020/6/2 11:15,122.3478,122.643,122.3,122.5572,291060
2020/6/2 11:20,122.5884,122.7476,122.557,122.6684,231900
2020/6/2 11:25,122.6805,122.7686,122.572,122.572,247240
2020/6/2 11:30,122.5885,122.721,122.55,122.7,148600
2020/6/2 11:35,122.6998,122.783,122.5956,122.72,135080
2020/6/2 11:40,122.75,122.8345,122.735,122.8035,140680
2020/6/2 11:45,122.813,122.839,122.715,122.716,133060
2020/6/2 11:50,122.6865,122.6865,122.536,122.6325,107400
2020/6/2 11:55,122.6465,122.6908,122.535,122.6116,121260
2020/6/2 12:00,122.6533,122.749,122.6075,122.6788,165540
2020/6/2 12:05,122.6859,122.7545,122.681,122.7545,126240
2020/6/2 12:10,122.76,122.9245,122.75,122.9,222960
2020/6/2 12:15,122.884,122.9578,122.8295,122.935,210600
2020/6/2 12:20,122.9445,123.0625,122.925,123.0008,369340
2020/6/2 12:25,123.038,123.0935,123.01,123.047,202200
2020/6/2 12:30,123.064,123.071,122.95,122.9661,154120
2020/6/2 12:35,122.951,123.054,122.917,123.0404,130740
2020/6/2 12:40,123.055,123.249,123.0125,123.1785,313720
2020/6/2 12:45,123.1355,123.25,123.1355,123.2185,275700
2020/6/2 12:50,123.2225,123.2725,123.129,123.1565,160440
2020/6/2 12:55,123.166,123.225,123.1512,123.189,152920
2020/6/2 13:00,123.2015,123.348,123.196,123.3254,205160
2020/6/2 13:05,123.3145,123.3739,123.2968,123.355,205260
2020/6/2 13:10,123.375,123.3865,123.3,123.3073,277920
2020/6/2 13:15,123.3005,123.301,123.196,123.2562,322440
2020/6/2 13:20,123.2812,123.3,123.1845,123.2316,137820
2020/6/2 13:25,123.2335,123.291,123.2057,123.2482,176500
2020/6/2 13:30,123.2245,123.2358,123.1415,123.1795,146140
2020/6/2 13:35,123.2072,123.2165,123.1097,123.1845,134000
2020/6/2 13:40,123.1785,123.215,123.125,123.1897,76440
2020/6/2 13:45,123.215,123.325,123.2136,123.291,188160
2020/6/2 13:50,123.3136,123.4,123.3128,123.385,226320
2020/6/2 13:55,123.3755,123.3755,123.259,123.259,89500
2020/6/2 14:00,123.3139,123.346,123.285,123.287,80740
2020/6/2 14:05,123.2871,123.2871,123.1708,123.2675,267740
2020/6/2 14:10,123.2795,123.3065,123.1825,123.2238,141080
2020/6/2 14:15,123.218,123.352,123.2112,123.3446,156940
2020/6/2 14:20,123.3469,123.4155,123.344,123.4,168000
2020/6/2 14:25,123.4155,123.4446,123.325,123.3945,298780
2020/6/2 14:30,123.407,123.4275,123.2535,123.3425,220000
2020/6/2 14:35,123.344,123.3975,123.3075,123.3128,234720
2020/6/2 14:40,123.3052,123.375,123.2842,123.375,121560
2020/6/2 14:45,123.3895,123.4315,123.3895,123.418,96740
2020/6/2 14:50,123.448,123.4575,123.325,123.325,175740
2020/6/2 14:55,123.334,123.3595,123.265,123.2655,104400
2020/6/2 15:00,123.276,123.3035,123.1648,123.176,74580
2020/6/2 15:05,123.175,123.1938,123.076,123.103,210620
2020/6/2 15:10,123.105,123.2195,123.105,123.2195,150380
2020/6/2 15:15,123.1765,123.2195,123.15,123.21,128300
2020/6/2 15:20,123.1785,123.3075,123.1462,123.1915,273880
2020/6/2 15:25,123.2065,123.2605,123.1299,123.249,319660
2020/6/2 15:30,123.255,123.35,123.24,123.2928,276660
2020/6/2 15:35,123.2812,123.35,123.2668,123.3165,261980
2020/6/2 15:40,123.3025,123.35,123.273,123.325,196340
2020/6/2 15:45,123.327,123.375,123.2955,123.3585,305860
2020/6/2 15:50,123.3745,123.6765,123.351,123.612,823300
2020/6/2 15:55,123.6115,123.665,123.4865,123.665,1089060
2020/6/2 16:00,123.6205,123.625,123.6005,123.625,3024100
2020/6/2 16:05,123.55,123.5965,123.55,123.5965,16700
2020/6/2 16:10,123.6,123.62,123.6,123.62,6240
2020/6/2 16:15,123.6205,123.6205,123.6195,123.6195,1112300
2020/6/2 16:25,123.582,123.582,123.582,123.582,3100
2020/6/2 16:30,123.6,123.6,123.6,123.6,2000
2020/6/2 16:35,123.6,123.6165,123.582,123.5975,13060
2020/6/2 16:40,123.582,123.582,123.582,123.582,6800
2020/6/2 16:50,123.55,123.55,123.55,123.55,2000
2020/6/2 17:05,123.5505,123.5505,123.5505,123.5505,4580
2020/6/2 17:15,123.6,123.6495,123.6,123.6435,13440
2020/6/2 17:20,123.75,123.75,123.75,123.75,6600
2020/6/2 17:25,123.8,124,123.8,124,11720
2020/6/2 17:30,124,124,123.9,123.9,11020
2020/6/2 17:35,123.9445,123.9445,123.9,123.9,6040
2020/6/2 17:40,123.8925,123.8925,123.8925,123.8925,4000
2020/6/2 17:45,123.8735,123.8735,123.85,123.85,5400
2020/6/2 18:20,123.65,123.65,123.65,123.65,3200
2020/6/2 18:25,123.6105,123.6105,123.6105,123.6105,4000
2020/6/2 18:30,123.6,123.6005,123.55,123.5525,14980
